"TIME","CH1","CH2"
-4.4010e-06,-0.0009375,0.48
-4.4000e-06,-0.0384375,0.436875
-4.3990e-06,0.08125,0.24
-4.3980e-06,0.0390625,0.361563
-4.3970e-06,-0.0015625,0.36
-4.3960e-06,-0.0390625,0.400312
-4.3950e-06,0.120625,0.36
-4.3940e-06,0.04,0.442188
-4.3930e-06,0.122188,0.481562
-4.3920e-06,-0.00125,0.321875
-4.3910e-06,0.160938,0.394688
-4.3900e-06,-0.08,0.52
-4.3890e-06,0.0803125,0.400312
-4.3880e-06,0.0403125,0.399062
-4.3870e-06,0.2,0.27875
-4.3860e-06,0.07875,0.480313
-4.3850e-06,0.0396875,0.320937
-4.3840e-06,0.0009375,0.4
-4.3830e-06,0.08,0.321563
-4.3820e-06,-0.000625,0.319688
-4.3810e-06,0.0390625,0.28
-4.3800e-06,0.040625,0.319688
-4.3790e-06,0.0396875,0.32
-4.3780e-06,0.04,0.35875
-4.3770e-06,0.04,0.400938
-4.3760e-06,0.0396875,0.280313
-4.3750e-06,0.0403125,0.358125
-4.3740e-06,0,0.4
-4.3730e-06,0.0003125,0.437812
-4.3720e-06,0.0803125,0.480313
-4.3710e-06,0.12,0.360938
-4.3700e-06,0.039375,0.398438
-4.3690e-06,0.120625,0.402188
-4.3680e-06,-0.0765625,0.240937
-4.3670e-06,-0.081875,0.313125
-4.3660e-06,-0.003125,0.440313
-4.3650e-06,0.120313,0.32
-4.3640e-06,0.0390625,0.32
-4.3630e-06,0.120625,0.400312
-4.3620e-06,0,0.32
-4.3610e-06,0.12,0.400625
-4.3600e-06,0.0396875,0.239688
-4.3590e-06,0.04,0.359375
-4.3580e-06,0.04,0.359375
-4.3570e-06,0.0403125,0.36
-4.3560e-06,0.03875,0.399062
-4.3550e-06,0.121562,0.280625
-4.3540e-06,-0.0390625,0.240625
-4.3530e-06,0.073125,0.31875
-4.3520e-06,0.08,0.320313
-4.3510e-06,0.080625,0.399062
-4.3500e-06,-0.0403125,0.4
-4.3490e-06,0.040625,0.44
-4.3480e-06,0.160625,0.440625
-4.3470e-06,0.159063,0.439375
-4.3460e-06,0.119687,0.277813
-4.3450e-06,0.12,0.320313
-4.3440e-06,0.0790625,0.321875
-4.3430e-06,0.0403125,0.4
-4.3420e-06,0.0796875,0.319688
-4.3410e-06,0.000625,0.439375
-4.3400e-06,0.0371875,0.480313
-4.3390e-06,0.0796875,0.44
-4.3380e-06,0.119375,0.439375
-4.3370e-06,0,0.32
-4.3360e-06,0.0396875,0.439687
-4.3350e-06,0.0803125,0.28
-4.3340e-06,0.118125,0.40125
-4.3330e-06,0.04125,0.439063
-4.3320e-06,0.117813,0.400312
-4.3310e-06,-0.0803125,0.479688
-4.3300e-06,0.080625,0.358438
-4.3290e-06,0,0.28
-4.3280e-06,0.0803125,0.361875
-4.3270e-06,0.0803125,0.479688
-4.3260e-06,0.0409375,0.43875
-4.3250e-06,-0.0003125,0.36
-4.3240e-06,0.04,0.400938
-4.3230e-06,0.04,0.4
-4.3220e-06,0.08,0.401563
-4.3210e-06,0.08,0.479688
-4.3200e-06,0.0796875,0.320313
-4.3190e-06,0.0396875,0.48
-4.3180e-06,0.0396875,0.319375
-4.3170e-06,0.04,0.319688
-4.3160e-06,0.12,0.238437
-4.3150e-06,0.041875,0.279375
-4.3140e-06,0.0003125,0.320313
-4.3130e-06,-0.0003125,0.357813
-4.3120e-06,0.0390625,0.440313
-4.3110e-06,0.08,0.440313
-4.3100e-06,0.0796875,0.35875
-4.3090e-06,0.0796875,0.319375
-4.3080e-06,0.120313,0.519687
-4.3070e-06,0.199375,0.319688
-4.3060e-06,-0.040625,0.439687
-4.3050e-06,0.120313,0.24
-4.3040e-06,-0.0409375,0.365938
-4.3030e-06,0.0803125,0.479688
-4.3020e-06,0.08,0.4
-4.3010e-06,0.119687,0.359375
-4.3000e-06,0.0803125,0.398125
-4.2990e-06,0.0796875,0.440313
-4.2980e-06,0.000625,0.4
-4.2970e-06,0.12,0.439375
-4.2960e-06,-0.0009375,0.280313
-4.2950e-06,0.081875,0.47875
-4.2940e-06,0.118437,0.357813
-4.2930e-06,-0.0415625,0.31875
-4.2920e-06,0.0434375,0.48
-4.2910e-06,0.159375,0.4
-4.2900e-06,-0.00125,0.44
-4.2890e-06,0,0.360625
-4.2880e-06,0,0.319688
-4.2870e-06,0.04,0.319375
-4.2860e-06,0.040625,0.439375
-4.2850e-06,0,0.320313
-4.2840e-06,0.08,0.438125
-4.2830e-06,-0.00125,0.2
