# "TIME" "CH1" "CH2"  
-1.8632e-06 0.00546875 0.995313  
-1.8628e-06 0.4 0.360156  
-1.8624e-06 0.00078125 0.429688  
-1.8620e-06 0.198438 0.705469  
-1.8616e-06 0.200781 0.591406  
-1.8612e-06 0.394531 0.503906  
-1.8608e-06 0.0992188 0.702344  
-1.8604e-06 0.402344 0.591406  
-1.8600e-06 0.0984375 0.502344  
-1.8596e-06 -0.00390625 0.713281  
-1.8592e-06 0.403125 0.772656  
-1.8588e-06 0.0945313 0.40625  
-1.8584e-06 0.482813 0.8  
-1.8580e-06 0.213281 0.400781  
-1.8576e-06 0.203906 0.784375  
-1.8572e-06 -0.003125 0.713281  
-1.8568e-06 0.403125 0.696875  
-1.8564e-06 0.298438 0.702344  
-1.8560e-06 -0.003125 0.510938  
-1.8556e-06 0.100781 0.200781  
-1.8552e-06 0 0.305469  
-1.8548e-06 -0.00078125 0.608594  
-1.8544e-06 0.090625 0.810938  
-1.8540e-06 0.396875 0.896875  
-1.8536e-06 0.205469 0.599219  
-1.8532e-06 0.203125 0.700781  
-1.8528e-06 0.392969 0.501563  
-1.8524e-06 0.1 0.694531  
-1.8520e-06 0.292969 0.602344  
-1.8516e-06 -0.120313 0.396875  
-1.8512e-06 0.126563 0.309375  
-1.8508e-06 0.302344 0.816406  
-1.8504e-06 0.196875 0.678125  
-1.8500e-06 -0.1 0.611719  
-1.8496e-06 0.301563 0.902344  
-1.8492e-06 -0.0015625 0.592188  
-1.8488e-06 0.202344 0.4  
-1.8484e-06 0.107031 0.592188  
-1.8480e-06 0.286719 0.898438  
-1.8476e-06 -0.1 0.496094  
-1.8472e-06 0.307031 0.298438  
-1.8468e-06 0.101563 0.4125  
-1.8464e-06 0.285156 0.815625  
-1.8460e-06 0.419531 0.785938  
-1.8456e-06 0.0203125 0.5  
-1.8452e-06 0.0882813 0.691406  
-1.8448e-06 0.0976563 0.717188  
-1.8444e-06 0.295313 0.588281  
-1.8440e-06 0.298438 0.810156  
-1.8436e-06 0.2 0.403906  
-1.8432e-06 0.2 0.695313  
-1.8428e-06 0.2 0.501563  
-1.8424e-06 0.107813 0.796094  
-1.8420e-06 -0.0148438 0.800781  
-1.8416e-06 0.397656 0.603125  
-1.8412e-06 0.110156 0.492969  
-1.8408e-06 0.285938 0.785156  
-1.8404e-06 0.2 0.905469  
-1.8400e-06 -0.0976563 0.717969  
-1.8396e-06 0.311719 0.5875  
-1.8392e-06 0.292969 0.798438  
-1.8388e-06 0.199219 0.609375  
-1.8384e-06 0.201563 0.597656  
-1.8380e-06 0.299219 0.700781  
-1.8376e-06 0.298438 0.700781  
-1.8372e-06 0.30625 0.6  
-1.8368e-06 0.0992188 0.6  
-1.8364e-06 0.199219 0.513281  
-1.8360e-06 -0.00234375 0.478906  
-1.8356e-06 0.109375 0.808594  
-1.8352e-06 0.401563 0.213281  
-1.8348e-06 0.3 0.389063  
-1.8344e-06 0.301563 0.501563  
-1.8340e-06 -0.0945313 0.7  
-1.8336e-06 0.0875 0.6  
-1.8332e-06 0.108594 0.600781  
-1.8328e-06 0.0015625 0.800781  
-1.8324e-06 0.0882813 0.69375  
-1.8320e-06 0.299219 0.908594  
-1.8316e-06 0.2 0.514063  
-1.8312e-06 0.297656 0.597656  
-1.8308e-06 0.203906 0.5  
-1.8304e-06 0.195313 0.700781  
-1.8300e-06 0.303125 0.697656  
-1.8296e-06 0.111719 0.7  
-1.8292e-06 0.0921875 0.601563  
-1.8288e-06 0.202344 0.496875  
-1.8284e-06 0.0992188 0.696875  
-1.8280e-06 0.2 0.602344  
-1.8276e-06 0.1 0.695313  
-1.8272e-06 0.201563 0.611719  
-1.8268e-06 0.0953125 0.501563  
-1.8264e-06 0.107031 0.499219  
-1.8260e-06 0.300781 0.499219  
-1.8256e-06 0.199219 0.397656  
-1.8252e-06 0.3 0.401563  
-1.8248e-06 0.2 0.6  
-1.8244e-06 0.302344 0.500781  
-1.8240e-06 0.399219 0.396875  
-1.8236e-06 0.299219 0.6  
-1.8232e-06 0.403906 0.496875  
-1.8228e-06 0.289063 0.791406  
-1.8224e-06 0.1 0.79375  
-1.8220e-06 0.2 0.598438  
-1.8216e-06 0.1 0.703125  
-1.8212e-06 0.202344 0.592969  
-1.8208e-06 0 0.50625  
-1.8204e-06 0.19375 0.8  
-1.8200e-06 0.101563 0.6  
-1.8196e-06 0.285156 0.797656  
-1.8192e-06 0.316406 0.610938  
-1.8188e-06 0.186719 0.596875  
-1.8184e-06 0.302344 0.601563  
-1.8180e-06 -0.1 0.600781  
-1.8176e-06 0.291406 0.599219  
-1.8172e-06 0.110156 0.600781  
-1.8168e-06 0.0914063 0.4  
-1.8164e-06 0.2 0.499219  
-1.8160e-06 0.100781 0.4  
-1.8156e-06 0.00078125 0.590625  
-1.8152e-06 -0.00078125 0.704688  
-1.8148e-06 0.003125 0.597656  
-1.8144e-06 0.209375 0.700781  
-1.8140e-06 0.297656 0.4  
-1.8136e-06 0.1 0.303906  
-1.8132e-06 0.3 0.908594  
-1.8128e-06 0.102344 0.588281  
-1.8124e-06 0.0984375 0.400781  
-1.8120e-06 0.2 0.603906  
-1.8116e-06 0.0976563 0.602344  
-1.8112e-06 0.107031 0.400781  
-1.8108e-06 0.292188 0.499219  
-1.8104e-06 -0.009375 0.499219  
-1.8100e-06 0.214844 0.407031  
-1.8096e-06 0.301563 0.896875  
-1.8092e-06 0.294531 0.276563  
-1.8088e-06 -0.102344 0.519531  
-1.8084e-06 -0.2 0.696094  
-1.8080e-06 0.198438 0.599219  
-1.8076e-06 0.2 0.700781  
-1.8072e-06 0.296875 0.600781  
-1.8068e-06 0.305469 0.6  
-1.8064e-06 -0.196875 0.597656  
-1.8060e-06 0.0945313 0.798438  
-1.8056e-06 -0.102344 0.611719  
-1.8052e-06 0.210938 0.494531  
-1.8048e-06 0.2 0.707031  
-1.8044e-06 0.3 0.696094  
-1.8040e-06 0.396875 0.59375  
-1.8036e-06 0 0.398438  
-1.8032e-06 0.4 0.495313  
-1.8028e-06 0.399219 0.69375  
-1.8024e-06 0.397656 0.710156  
-1.8020e-06 0.0960938 0.401563  
-1.8016e-06 0.205469 0.596875  
-1.8012e-06 0.400781 0.699219  
-1.8008e-06 0.2 0.591406  
-1.8004e-06 0.297656 0.503906  
-1.8000e-06 0.300781 0.700781  
-1.7996e-06 0.1 0.496094  
-1.7992e-06 0.302344 0.399219  
-1.7988e-06 0.19375 0.499219  
-1.7984e-06 0.314844 0.596875  
-1.7980e-06 0.399219 0.801563  
-1.7976e-06 0.155469 0.499219  
-1.7972e-06 -0.0804688 0.700781  
-1.7968e-06 0.298438 0.497656  
-1.7964e-06 0.00078125 0.705469  
-1.7960e-06 0.400781 0.595313  
-1.7956e-06 0.197656 0.70625  
-1.7952e-06 0.102344 0.699219  
-1.7948e-06 0.0015625 0.499219  
-1.7944e-06 0.199219 0.703125  
-1.7940e-06 0.109375 0.496094  
-1.7936e-06 0.396875 0.899219  
-1.7932e-06 0.101563 0.592969  
-1.7928e-06 0.394531 0.703906  
-1.7924e-06 -0.1 0.59375  
-1.7920e-06 0.385938 0.608594  
-1.7916e-06 0.1125 0.809375  
-1.7912e-06 0.286719 0.792969  
-1.7908e-06 0.3 0.591406  
-1.7904e-06 0.301563 0.398438  
